,Unnamed: 0,file,max_detection_conf,detections
2580,9900,8dbc29a4-21bc-11ea-a13a-137349068a90.jpg,0.994,"[{'category': '1', 'conf': 0.994, 'bbox': [0.402, 0.826, 0.079, 0.161]}, {'category': '1', 'conf': 0.992, 'bbox': [0.622, 0.808, 0.204, 0.178]}, {'category': '1', 'conf': 0.97, 'bbox': [0.546, 0.798, 0.067, 0.164]}, {'category': '1', 'conf': 0.968, 'bbox': [0.805, 0.71, 0.089, 0.175]}, {'category': '1', 'conf': 0.945, 'bbox': [0.465, 0.792, 0.079, 0.119]}, {'category': '1', 'conf': 0.931, 'bbox': [0.956, 0.698, 0.043, 0.096]}, {'category': '1', 'conf': 0.25, 'bbox': [0.135, 0.601, 0.044, 0.03]}, {'category': '1', 'conf': 0.139, 'bbox': [0.961, 0.7, 0.036, 0.061]}, {'category': '1', 'conf': 0.117, 'bbox': [0.55, 0.761, 0.11, 0.092]}]"
2581,9901,975c8cec-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0, 0.024, 0.328, 0.976]}, {'category': '1', 'conf': 0.995, 'bbox': [0.201, 0.569, 0.698, 0.416]}, {'category': '1', 'conf': 0.968, 'bbox': [0.824, 0.798, 0.175, 0.186]}, {'category': '1', 'conf': 0.787, 'bbox': [0.098, 0.707, 0.325, 0.276]}, {'category': '1', 'conf': 0.234, 'bbox': [0.005, 0.41, 0.299, 0.542]}, {'category': '1', 'conf': 0.219, 'bbox': [0.166, 0.632, 0.452, 0.325]}, {'category': '1', 'conf': 0.179, 'bbox': [0.125, 0.738, 0.554, 0.242]}, {'category': '1', 'conf': 0.116, 'bbox': [0.391, 0.579, 0.046, 0.028]}]"
2582,9909,8982d40a-21bc-11ea-a13a-137349068a90.jpg,0.981,"[{'category': '1', 'conf': 0.981, 'bbox': [0, 0.428, 0.05, 0.11]}, {'category': '1', 'conf': 0.124, 'bbox': [0.228, 0.668, 0.049, 0.042]}, {'category': '1', 'conf': 0.105, 'bbox': [0, 0.82, 0.072, 0.034]}]"
2583,9911,8b481ec6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.006, 0.012, 0.986, 0.971]}]"
2584,9927,960829f0-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.266, 0.022, 0.419, 0.51]}, {'category': '1', 'conf': 0.999, 'bbox': [0.69, 0.028, 0.31, 0.566]}, {'category': '1', 'conf': 0.996, 'bbox': [0.001, 0.025, 0.162, 0.557]}, {'category': '1', 'conf': 0.316, 'bbox': [0.638, 0.034, 0.261, 0.468]}, {'category': '1', 'conf': 0.255, 'bbox': [0.632, 0.036, 0.103, 0.298]}, {'category': '1', 'conf': 0.123, 'bbox': [0.644, 0.03, 0.152, 0.333]}]"
2585,9933,977ea0d4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.007, 0.013, 0.993, 0.987]}, {'category': '1', 'conf': 0.546, 'bbox': [0.017, 0.657, 0.547, 0.331]}, {'category': '1', 'conf': 0.309, 'bbox': [0.243, 0.17, 0.744, 0.789]}, {'category': '2', 'conf': 0.189, 'bbox': [0.049, 0.648, 0.49, 0.338]}]"
2593,9963,942c86f8-21bc-11ea-a13a-137349068a90.jpg,0.952,"[{'category': '1', 'conf': 0.952, 'bbox': [0.017, 0.013, 0.964, 0.888]}, {'category': '2', 'conf': 0.664, 'bbox': [0, 0.031, 0.977, 0.955]}]"
2594,9970,914d3a86-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.215, 0.395, 0.045, 0.177]}]"
2595,9982,8b3a779e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.349, 0.356, 0.238, 0.307]}, {'category': '1', 'conf': 0.999, 'bbox': [0.59, 0.308, 0.085, 0.29]}]"
2596,9992,8ac3f11e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.074, 0.22, 0.48, 0.465]}, {'category': '1', 'conf': 0.421, 'bbox': [0.939, 0.31, 0.058, 0.144]}]"
2598,10004,927a52ea-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.179, 0.342, 0.621, 0.642]}, {'category': '1', 'conf': 0.992, 'bbox': [0.492, 0.1, 0.5, 0.881]}, {'category': '1', 'conf': 0.897, 'bbox': [0.003, 0.918, 0.18, 0.068]}, {'category': '1', 'conf': 0.413, 'bbox': [0.328, 0.158, 0.572, 0.779]}]"
2604,10027,912e793e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.575, 0.279, 0.218, 0.326]}]"
2606,10031,8b7d085c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.298, 0.401, 0.426, 0.48]}, {'category': '1', 'conf': 0.999, 'bbox': [0.775, 0.363, 0.222, 0.362]}]"
2607,10033,8d6eaf26-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.776, 0.186, 0.119, 0.415]}]"
2608,10037,93513b70-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.003, 0.579, 0.832, 0.408]}, {'category': '1', 'conf': 0.281, 'bbox': [0.0, 0.61, 0.081, 0.358]}, {'category': '1', 'conf': 0.118, 'bbox': [0, 0.601, 0.077, 0.235]}]"
2610,10049,8d4b0bfc-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.228, 0.011, 0.767, 0.982]}, {'category': '1', 'conf': 0.989, 'bbox': [0.001, 0.659, 0.254, 0.326]}, {'category': '1', 'conf': 0.162, 'bbox': [0.029, 0.654, 0.721, 0.327]}]"
2613,10057,9936c136-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.019, 0.602, 0.491, 0.384]}]"
2615,10060,8a46ecaa-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.427, 0.11, 0.573, 0.869]}]"
2617,10067,913b0c6c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.019, 0.025, 0.553, 0.598]}]"
2618,10071,8a7b6fac-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.008, 0.011, 0.908, 0.964]}]"
2620,10073,96fa4b86-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.726, 0.379, 0.117, 0.23]}]"
2622,10084,927ff632-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.046, 0.066, 0.954, 0.909]}, {'category': '1', 'conf': 0.836, 'bbox': [0, 0.196, 0.127, 0.765]}, {'category': '1', 'conf': 0.416, 'bbox': [0.24, 0.267, 0.76, 0.686]}, {'category': '1', 'conf': 0.167, 'bbox': [0, 0.141, 0.248, 0.813]}]"
2625,10093,8ae7f38e-21bc-11ea-a13a-137349068a90.jpg,0.995,"[{'category': '1', 'conf': 0.995, 'bbox': [0.01, 0.554, 0.858, 0.426]}, {'category': '1', 'conf': 0.29, 'bbox': [0.01, 0.77, 0.849, 0.209]}, {'category': '1', 'conf': 0.264, 'bbox': [0.39, 0.578, 0.048, 0.031]}, {'category': '1', 'conf': 0.159, 'bbox': [0.002, 0.92, 0.162, 0.068]}]"
2626,10096,9613f942-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.019, 0.921, 0.828]}, {'category': '1', 'conf': 0.992, 'bbox': [0.646, 0.363, 0.126, 0.255]}, {'category': '1', 'conf': 0.983, 'bbox': [0.78, 0.395, 0.132, 0.165]}, {'category': '1', 'conf': 0.177, 'bbox': [0.638, 0.411, 0.028, 0.093]}]"
2628,10100,90b567ce-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.224, 0.339, 0.197, 0.305]}, {'category': '1', 'conf': 0.999, 'bbox': [0.401, 0.296, 0.198, 0.322]}]"
2630,10123,95f74ba8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.03, 0.191, 0.55, 0.588]}, {'category': '1', 'conf': 0.392, 'bbox': [0.765, 0.834, 0.232, 0.146]}]"
2631,10127,945c6e04-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.326, 0.14, 0.673, 0.852]}, {'category': '1', 'conf': 0.984, 'bbox': [0.292, 0.506, 0.405, 0.477]}, {'category': '1', 'conf': 0.746, 'bbox': [0.012, 0.928, 0.171, 0.06]}, {'category': '1', 'conf': 0.167, 'bbox': [0.071, 0.509, 0.595, 0.461]}, {'category': '1', 'conf': 0.134, 'bbox': [0.304, 0.461, 0.631, 0.529]}]"
2636,10150,980f58fe-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.211, 0.78, 0.11, 0.19]}, {'category': '1', 'conf': 0.954, 'bbox': [0.066, 0.784, 0.259, 0.184]}]"
2639,10154,90f97ae0-21bc-11ea-a13a-137349068a90.jpg,0.991,"[{'category': '1', 'conf': 0.991, 'bbox': [0, 0.021, 1.0, 0.952]}, {'category': '1', 'conf': 0.679, 'bbox': [0, 0.015, 0.608, 0.957]}, {'category': '1', 'conf': 0.167, 'bbox': [0.435, 0.033, 0.563, 0.93]}]"
2642,10163,95f00b5e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.583, 0.011, 0.417, 0.73]}]"
2645,10177,96f1a530-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.843, 0.687, 0.156, 0.268]}, {'category': '1', 'conf': 0.182, 'bbox': [0.16, 0.6, 0.044, 0.028]}, {'category': '1', 'conf': 0.139, 'bbox': [0.234, 0.601, 0.024, 0.017]}]"
2648,10183,90e93aa4-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.001, 0.406, 0.335, 0.58]}, {'category': '1', 'conf': 0.939, 'bbox': [0.888, 0.638, 0.111, 0.211]}, {'category': '1', 'conf': 0.533, 'bbox': [0.368, 0.573, 0.046, 0.026]}, {'category': '1', 'conf': 0.341, 'bbox': [0.895, 0.637, 0.104, 0.136]}]"
2649,10186,93615668-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.016, 0.415, 0.709]}, {'category': '1', 'conf': 0.997, 'bbox': [0.85, 0.447, 0.08, 0.182]}]"
2651,10193,9808a824-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.061, 0.399, 0.308, 0.578]}]"
2652,10195,9864cbcc-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.002, 0.52, 0.42, 0.462]}, {'category': '1', 'conf': 0.163, 'bbox': [0.007, 0.852, 0.228, 0.132]}]"
2656,10204,93c5975e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.318, 0.869, 0.124, 0.112]}]"
2667,10244,8692fcfc-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.054, 0.475, 0.324, 0.499]}]"
2668,10246,979a8e98-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.093, 0.805, 0.186, 0.178]}]"
2669,10252,940edc70-21bc-11ea-a13a-137349068a90.jpg,0.995,"[{'category': '1', 'conf': 0.995, 'bbox': [0.059, 0.86, 0.24, 0.122]}, {'category': '1', 'conf': 0.981, 'bbox': [0.442, 0.799, 0.089, 0.127]}, {'category': '1', 'conf': 0.925, 'bbox': [0.001, 0.87, 0.1, 0.114]}, {'category': '1', 'conf': 0.918, 'bbox': [0.396, 0.789, 0.051, 0.108]}]"
2670,10253,971611d6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.025, 0.4, 0.772]}]"
2671,10257,8ca5a176-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.003, 0.167, 0.898, 0.816]}]"
2673,10264,90a9eb6a-21bc-11ea-a13a-137349068a90.jpg,0.97,"[{'category': '1', 'conf': 0.97, 'bbox': [0.158, 0.681, 0.171, 0.2]}, {'category': '1', 'conf': 0.968, 'bbox': [0.338, 0.812, 0.221, 0.177]}, {'category': '1', 'conf': 0.964, 'bbox': [0.108, 0.633, 0.13, 0.122]}, {'category': '1', 'conf': 0.948, 'bbox': [0.621, 0.686, 0.139, 0.19]}, {'category': '1', 'conf': 0.916, 'bbox': [0.175, 0.624, 0.211, 0.156]}, {'category': '1', 'conf': 0.833, 'bbox': [0.105, 0.61, 0.067, 0.067]}, {'category': '1', 'conf': 0.427, 'bbox': [0.267, 0.641, 0.126, 0.135]}, {'category': '1', 'conf': 0.183, 'bbox': [0.169, 0.642, 0.195, 0.208]}, {'category': '1', 'conf': 0.122, 'bbox': [0.296, 0.805, 0.218, 0.161]}]"
2674,10268,924310fa-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.025, 0.397, 0.226, 0.316]}]"
2675,10271,870f34fc-21bc-11ea-a13a-137349068a90.jpg,0.995,"[{'category': '1', 'conf': 0.995, 'bbox': [0.538, 0.36, 0.069, 0.21]}, {'category': '1', 'conf': 0.964, 'bbox': [0.641, 0.368, 0.063, 0.146]}, {'category': '1', 'conf': 0.163, 'bbox': [0.622, 0.361, 0.114, 0.15]}]"
2677,10292,9452ca16-21bc-11ea-a13a-137349068a90.jpg,0.995,"[{'category': '1', 'conf': 0.995, 'bbox': [0, 0.624, 0.776, 0.361]}]"
2681,10330,99538230-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.244, 0.989, 0.728]}, {'category': '1', 'conf': 0.526, 'bbox': [0.015, 0.515, 0.985, 0.471]}, {'category': '1', 'conf': 0.308, 'bbox': [0.002, 0.237, 0.094, 0.518]}]"
2682,10331,96536b9a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.002, 0.013, 0.509, 0.974]}]"
2683,10340,90875e24-21bc-11ea-a13a-137349068a90.jpg,0.994,"[{'category': '1', 'conf': 0.994, 'bbox': [0.515, 0.014, 0.41, 0.898]}]"
2687,10347,9215c29e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.885, 0.379, 0.115, 0.594]}, {'category': '1', 'conf': 0.191, 'bbox': [0.103, 0.507, 0.062, 0.129]}]"
2689,10361,86f0bbd0-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.002, 0.615, 0.307, 0.37]}, {'category': '1', 'conf': 0.986, 'bbox': [0.817, 0.764, 0.174, 0.191]}, {'category': '1', 'conf': 0.463, 'bbox': [0.556, 0.816, 0.038, 0.077]}, {'category': '1', 'conf': 0.133, 'bbox': [0.836, 0.767, 0.15, 0.131]}]"
2692,10372,95dd9fb4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.303, 0.479, 0.05, 0.178]}]"
2694,10374,8957c80a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.328, 0.78, 0.269, 0.204]}, {'category': '1', 'conf': 0.105, 'bbox': [0.127, 0.6, 0.053, 0.029]}]"
2695,10380,88cc4bae-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.006, 0.213, 0.831, 0.77]}, {'category': '1', 'conf': 0.935, 'bbox': [0.004, 0.884, 0.159, 0.1]}]"
2700,10400,91fc8c66-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.323, 0.343, 0.13, 0.269]}]"
2706,10422,886d393e-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0, 0.575, 0.998, 0.402]}, {'category': '1', 'conf': 0.789, 'bbox': [0.002, 0.543, 0.181, 0.414]}, {'category': '1', 'conf': 0.404, 'bbox': [0.008, 0.887, 0.213, 0.096]}]"
2712,10438,94e88a10-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.145, 0.016, 0.838, 0.973]}, {'category': '1', 'conf': 0.929, 'bbox': [0.004, 0.731, 0.238, 0.254]}, {'category': '2', 'conf': 0.795, 'bbox': [0.803, 0.471, 0.195, 0.467]}, {'category': '1', 'conf': 0.513, 'bbox': [0.02, 0.909, 0.224, 0.073]}, {'category': '2', 'conf': 0.369, 'bbox': [0.354, 0.402, 0.646, 0.576]}, {'category': '2', 'conf': 0.348, 'bbox': [0.828, 0.471, 0.169, 0.313]}, {'category': '2', 'conf': 0.257, 'bbox': [0.159, 0.113, 0.826, 0.885]}, {'category': '1', 'conf': 0.171, 'bbox': [0.0, 0.736, 0.104, 0.238]}, {'category': '1', 'conf': 0.157, 'bbox': [0.025, 0.724, 0.762, 0.257]}, {'category': '1', 'conf': 0.111, 'bbox': [0.006, 0.072, 0.762, 0.851]}]"
2715,10448,8b9896b2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.55, 0.781, 0.147, 0.189]}]"
2717,10457,9149b71c-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.001, 0.454, 0.658, 0.537]}]"
2725,10487,98c25a1c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.183, 0.28, 0.676, 0.701]}, {'category': '1', 'conf': 0.999, 'bbox': [0.068, 0.385, 0.158, 0.235]}, {'category': '1', 'conf': 0.235, 'bbox': [0.63, 0.39, 0.086, 0.12]}]"
2726,10491,8f960132-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.278, 0.025, 0.716, 0.964]}, {'category': '1', 'conf': 0.987, 'bbox': [0.001, 0.71, 0.384, 0.204]}, {'category': '1', 'conf': 0.889, 'bbox': [0.013, 0.924, 0.172, 0.064]}, {'category': '1', 'conf': 0.578, 'bbox': [0.291, 0.393, 0.693, 0.572]}, {'category': '1', 'conf': 0.378, 'bbox': [0.306, 0.5, 0.196, 0.372]}]"
2728,10493,87517f60-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.473, 0.726, 0.134, 0.198]}, {'category': '1', 'conf': 0.973, 'bbox': [0.943, 0.647, 0.057, 0.128]}, {'category': '1', 'conf': 0.943, 'bbox': [0.851, 0.646, 0.027, 0.073]}, {'category': '1', 'conf': 0.647, 'bbox': [0.137, 0.622, 0.108, 0.11]}]"
2729,10502,8955c0e6-21bc-11ea-a13a-137349068a90.jpg,0.987,"[{'category': '1', 'conf': 0.987, 'bbox': [0.591, 0.528, 0.405, 0.454]}, {'category': '1', 'conf': 0.923, 'bbox': [0.002, 0.614, 0.159, 0.376]}, {'category': '1', 'conf': 0.878, 'bbox': [0.206, 0.71, 0.38, 0.275]}, {'category': '1', 'conf': 0.83, 'bbox': [0.096, 0.705, 0.387, 0.28]}, {'category': '1', 'conf': 0.813, 'bbox': [0.468, 0.478, 0.202, 0.488]}, {'category': '1', 'conf': 0.408, 'bbox': [0.025, 0.701, 0.633, 0.282]}, {'category': '1', 'conf': 0.218, 'bbox': [0.438, 0.485, 0.482, 0.496]}, {'category': '1', 'conf': 0.137, 'bbox': [0.699, 0.604, 0.08, 0.142]}, {'category': '1', 'conf': 0.135, 'bbox': [0.052, 0.692, 0.305, 0.291]}, {'category': '1', 'conf': 0.125, 'bbox': [0.659, 0.596, 0.135, 0.173]}, {'category': '1', 'conf': 0.117, 'bbox': [0.376, 0.576, 0.283, 0.4]}]"
2730,10503,934c7022-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.738, 0.019, 0.261, 0.869]}]"
2733,10522,8f860af2-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.23, 0.446, 0.254, 0.31]}, {'category': '1', 'conf': 0.998, 'bbox': [0.6, 0.47, 0.296, 0.298]}, {'category': '1', 'conf': 0.992, 'bbox': [0.013, 0.381, 0.211, 0.432]}, {'category': '1', 'conf': 0.984, 'bbox': [0.004, 0.358, 0.13, 0.328]}, {'category': '1', 'conf': 0.932, 'bbox': [0.967, 0.576, 0.032, 0.251]}, {'category': '1', 'conf': 0.258, 'bbox': [0.01, 0.363, 0.075, 0.331]}, {'category': '1', 'conf': 0.213, 'bbox': [0.015, 0.398, 0.182, 0.242]}, {'category': '1', 'conf': 0.144, 'bbox': [0.006, 0.374, 0.112, 0.224]}, {'category': '1', 'conf': 0.134, 'bbox': [0.007, 0.39, 0.054, 0.275]}, {'category': '1', 'conf': 0.105, 'bbox': [0.004, 0.356, 0.034, 0.25]}]"
2734,10528,98c534d0-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.377, 0.418, 0.298, 0.384]}]"
2737,10540,90f1c96c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.163, 0.366, 0.253, 0.443]}]"
2739,10543,98a716a8-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.465, 0.746, 0.151, 0.216]}, {'category': '1', 'conf': 0.997, 'bbox': [0.001, 0.808, 0.31, 0.177]}, {'category': '1', 'conf': 0.179, 'bbox': [0.544, 0.743, 0.043, 0.056]}, {'category': '1', 'conf': 0.117, 'bbox': [0.241, 0.651, 0.184, 0.144]}]"
2743,10558,93c1f9b4-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.558, 0.423, 0.124, 0.173]}]"
2744,10562,9673a89c-21bc-11ea-a13a-137349068a90.jpg,0.936,"[{'category': '1', 'conf': 0.936, 'bbox': [0, 0.016, 0.998, 0.943]}, {'category': '1', 'conf': 0.252, 'bbox': [0.421, 0.022, 0.561, 0.938]}, {'category': '1', 'conf': 0.172, 'bbox': [0, 0.011, 0.568, 0.96]}]"
2747,10571,9545f240-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.385, 0.375, 0.615, 0.625]}, {'category': '1', 'conf': 0.964, 'bbox': [0.001, 0.653, 0.201, 0.325]}, {'category': '1', 'conf': 0.957, 'bbox': [0.147, 0.705, 0.311, 0.287]}, {'category': '1', 'conf': 0.184, 'bbox': [0.912, 0.375, 0.088, 0.168]}]"
2748,10572,9123179c-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.927, 0.501, 0.073, 0.15]}, {'category': '1', 'conf': 0.182, 'bbox': [0.582, 0.564, 0.034, 0.065]}]"
2749,10573,90ca0918-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.001, 0.019, 0.164, 0.546]}, {'category': '1', 'conf': 0.809, 'bbox': [0.838, 0.017, 0.16, 0.948]}, {'category': '1', 'conf': 0.304, 'bbox': [0.169, 0.016, 0.817, 0.984]}, {'category': '1', 'conf': 0.122, 'bbox': [0.461, 0, 0.539, 0.975]}]"
2751,10579,94067f76-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.255, 0.579, 0.653, 0.405]}, {'category': '1', 'conf': 0.995, 'bbox': [0, 0.08, 0.189, 0.903]}, {'category': '1', 'conf': 0.868, 'bbox': [0.102, 0.841, 0.217, 0.145]}, {'category': '1', 'conf': 0.225, 'bbox': [0.191, 0.842, 0.124, 0.144]}, {'category': '1', 'conf': 0.135, 'bbox': [0.141, 0.77, 0.441, 0.215]}, {'category': '1', 'conf': 0.13, 'bbox': [0.266, 0.55, 0.402, 0.278]}]"
2755,10599,93e8ba90-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.513, 0.292, 0.155, 0.44]}]"
2756,10601,8c31eace-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.406, 0.506, 0.127, 0.464]}, {'category': '1', 'conf': 0.998, 'bbox': [0.615, 0.544, 0.385, 0.431]}, {'category': '1', 'conf': 0.99, 'bbox': [0.06, 0.42, 0.128, 0.13]}, {'category': '1', 'conf': 0.973, 'bbox': [0.105, 0.427, 0.089, 0.12]}, {'category': '1', 'conf': 0.622, 'bbox': [0.121, 0.41, 0.063, 0.121]}, {'category': '1', 'conf': 0.3, 'bbox': [0.05, 0.423, 0.102, 0.114]}, {'category': '1', 'conf': 0.282, 'bbox': [0.124, 0.407, 0.055, 0.054]}, {'category': '1', 'conf': 0.107, 'bbox': [0.613, 0.83, 0.078, 0.138]}, {'category': '1', 'conf': 0.103, 'bbox': [0.194, 0.413, 0.034, 0.086]}]"
2757,10602,91483f04-21bc-11ea-a13a-137349068a90.jpg,0.985,"[{'category': '1', 'conf': 0.985, 'bbox': [0.034, 0.576, 0.804, 0.408]}, {'category': '1', 'conf': 0.976, 'bbox': [0.173, 0.758, 0.688, 0.225]}, {'category': '1', 'conf': 0.85, 'bbox': [0.002, 0.567, 0.229, 0.419]}, {'category': '1', 'conf': 0.255, 'bbox': [0.068, 0.871, 0.165, 0.11]}]"
2758,10611,94cd3882-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.008, 0.462, 0.992, 0.52]}, {'category': '1', 'conf': 0.366, 'bbox': [0.391, 0.578, 0.046, 0.032]}, {'category': '1', 'conf': 0.25, 'bbox': [0, 0.469, 0.352, 0.508]}, {'category': '1', 'conf': 0.149, 'bbox': [0.093, 0.638, 0.888, 0.343]}]"
2766,10645,88342ae0-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.233, 0.317, 0.032, 0.142]}, {'category': '1', 'conf': 0.117, 'bbox': [0.229, 0.303, 0.047, 0.166]}]"
2767,10651,95914a9c-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.252, 0.568, 0.656, 0.416]}, {'category': '1', 'conf': 0.99, 'bbox': [0.0, 0.25, 0.257, 0.732]}, {'category': '1', 'conf': 0.403, 'bbox': [0.154, 0.715, 0.307, 0.281]}, {'category': '1', 'conf': 0.275, 'bbox': [0.194, 0.779, 0.142, 0.212]}, {'category': '1', 'conf': 0.198, 'bbox': [0.115, 0.639, 0.674, 0.346]}, {'category': '1', 'conf': 0.17, 'bbox': [0.036, 0.712, 0.372, 0.281]}]"
