,file,max_detection_conf,detections
14654,918cc7a0-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.027, 1.0, 0.928]}, {'category': '1', 'conf': 0.15, 'bbox': [0.281, 0.29, 0.719, 0.649]}, {'category': '1', 'conf': 0.1, 'bbox': [0.001, 0.035, 0.61, 0.9]}]"
14662,8691170c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.001, 0.02, 0.673, 0.946]}]"
14663,867665c4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.429, 0.222, 0.57, 0.676]}]"
14666,87a5b544-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14667,92dbb652-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.295, 0.241, 0.578, 0.748]}]"
14668,88035cf8-21bc-11ea-a13a-137349068a90.jpg,0.395,"[{'category': '1', 'conf': 0.395, 'bbox': [0.761, 0.795, 0.238, 0.178]}]"
14669,925b438c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.248, 0.246, 0.466, 0.588]}]"
14670,91ad95de-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.553, 0.012, 0.447, 0.721]}]"
14671,8d70029a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.421, 0.308, 0.323, 0.501]}]"
14678,8d799954-21bc-11ea-a13a-137349068a90.jpg,0.991,"[{'category': '1', 'conf': 0.991, 'bbox': [0.001, 0.605, 0.045, 0.366]}]"
14683,94a909bc-21bc-11ea-a13a-137349068a90.jpg,0.176,"[{'category': '1', 'conf': 0.176, 'bbox': [0.777, 0.704, 0.218, 0.173]}]"
14688,88d9d6b6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14693,8a656bda-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14696,97626c84-21bc-11ea-a13a-137349068a90.jpg,0.473,"[{'category': '1', 'conf': 0.473, 'bbox': [0.298, 0.391, 0.023, 0.034]}]"
14697,94462630-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14707,89c4a1be-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14713,91fd4d0e-21bc-11ea-a13a-137349068a90.jpg,0.597,"[{'category': '1', 'conf': 0.597, 'bbox': [0.761, 0.828, 0.165, 0.141]}]"
14717,955b9262-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14718,96784884-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14719,879e9cfa-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14724,8f4705be-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.006, 0.01, 0.994, 0.99]}, {'category': '1', 'conf': 0.791, 'bbox': [0, 0.723, 0.11, 0.258]}, {'category': '1', 'conf': 0.777, 'bbox': [0, 0.715, 0.496, 0.275]}, {'category': '1', 'conf': 0.357, 'bbox': [0.062, 0.904, 0.328, 0.082]}, {'category': '1', 'conf': 0.329, 'bbox': [0.178, 0.235, 0.816, 0.721]}, {'category': '1', 'conf': 0.195, 'bbox': [0.004, 0.775, 0.37, 0.209]}, {'category': '1', 'conf': 0.159, 'bbox': [0.059, 0.642, 0.87, 0.344]}, {'category': '1', 'conf': 0.153, 'bbox': [0.147, 0.668, 0.402, 0.327]}]"
14725,96025098-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14726,8fd872ba-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.369, 0.711, 0.135, 0.254]}, {'category': '1', 'conf': 0.985, 'bbox': [0.089, 0.803, 0.049, 0.144]}, {'category': '1', 'conf': 0.921, 'bbox': [0.139, 0.792, 0.035, 0.111]}]"
14729,9276a3a2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.011, 0.038, 0.988, 0.939]}, {'category': '1', 'conf': 0.643, 'bbox': [0.007, 0.636, 0.727, 0.348]}]"
14740,9105d4ac-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.162, 0.136, 0.821, 0.849]}, {'category': '1', 'conf': 0.946, 'bbox': [0.003, 0.742, 0.194, 0.244]}, {'category': '1', 'conf': 0.893, 'bbox': [0.024, 0.922, 0.18, 0.062]}, {'category': '1', 'conf': 0.464, 'bbox': [0.001, 0.749, 0.092, 0.233]}]"
14742,90ea98cc-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.416, 0.48, 0.584, 0.504]}, {'category': '1', 'conf': 0.992, 'bbox': [0.017, 0.62, 0.409, 0.366]}, {'category': '1', 'conf': 0.227, 'bbox': [0, 0.767, 0.05, 0.092]}, {'category': '1', 'conf': 0.121, 'bbox': [0.119, 0.862, 0.289, 0.123]}]"
14745,960ffae0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14752,8859c138-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14758,877f733e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14762,92297762-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14763,8ab0c31e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14770,91626c9e-21bc-11ea-a13a-137349068a90.jpg,0.135,"[{'category': '1', 'conf': 0.135, 'bbox': [0.422, 0.469, 0.033, 0.043]}]"
14772,8bc25c2c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14775,87b08b2c-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.58, 0.029, 0.42, 0.946]}]"
14784,913150c8-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0, 0.445, 0.65, 0.55]}]"
14786,95a30c32-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.068, 0.611, 0.151, 0.358]}]"
14791,96912354-21bc-11ea-a13a-137349068a90.jpg,0.742,"[{'category': '1', 'conf': 0.742, 'bbox': [0.929, 0.587, 0.069, 0.058]}]"
14792,97f19904-21bc-11ea-a13a-137349068a90.jpg,0.203,"[{'category': '1', 'conf': 0.203, 'bbox': [0.96, 0.542, 0.039, 0.082]}]"
14794,91fc5f02-21bc-11ea-a13a-137349068a90.jpg,0.265,"[{'category': '1', 'conf': 0.265, 'bbox': [0.585, 0.37, 0.085, 0.134]}, {'category': '1', 'conf': 0.225, 'bbox': [0.932, 0.619, 0.068, 0.087]}, {'category': '1', 'conf': 0.167, 'bbox': [0.96, 0.553, 0.038, 0.072]}]"
14796,97578f26-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14798,8f518e3a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14799,8e528002-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14800,87f55ef0-21bc-11ea-a13a-137349068a90.jpg,0.175,"[{'category': '1', 'conf': 0.175, 'bbox': [0.888, 0.416, 0.053, 0.091]}]"
14801,8c76200e-21bc-11ea-a13a-137349068a90.jpg,0.235,"[{'category': '1', 'conf': 0.235, 'bbox': [0.558, 0.424, 0.028, 0.029]}]"
14804,9646d27c-21bc-11ea-a13a-137349068a90.jpg,0.986,"[{'category': '1', 'conf': 0.986, 'bbox': [0.003, 0.925, 0.383, 0.062]}, {'category': '1', 'conf': 0.554, 'bbox': [0, 0.715, 0.364, 0.268]}]"
14810,87cf1e3e-21bc-11ea-a13a-137349068a90.jpg,0.995,"[{'category': '1', 'conf': 0.995, 'bbox': [0.948, 0.51, 0.05, 0.368]}]"
14818,97390b96-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14828,94c6ea5e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.155, 0.254, 0.456, 0.561]}, {'category': '1', 'conf': 0.591, 'bbox': [0.378, 0.724, 0.026, 0.064]}]"
14840,9186c396-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14844,90075486-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14845,96f4f528-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14849,88326e30-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.514, 0.438, 0.468]}]"
14851,94a56262-21bc-11ea-a13a-137349068a90.jpg,0.338,"[{'category': '1', 'conf': 0.338, 'bbox': [0.736, 0.934, 0.049, 0.035]}]"
14856,8e0c682e-21bc-11ea-a13a-137349068a90.jpg,0.148,"[{'category': '1', 'conf': 0.148, 'bbox': [0.631, 0.445, 0.019, 0.061]}]"
14858,9221f118-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.001, 0.146, 0.506, 0.666]}, {'category': '1', 'conf': 0.15, 'bbox': [0.268, 0.495, 0.135, 0.141]}, {'category': '1', 'conf': 0.119, 'bbox': [0.279, 0.517, 0.095, 0.112]}]"
14863,8d8897ce-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14879,9270b0fa-21bc-11ea-a13a-137349068a90.jpg,0.443,"[{'category': '1', 'conf': 0.443, 'bbox': [0.599, 0.383, 0.08, 0.11]}]"
14881,8cf75d7c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.292, 0.022, 0.438, 0.832]}]"
14882,90570b66-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14891,867be562-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14898,8c07d19e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14899,8ef5bdc6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.122, 0.023, 0.543, 0.688]}]"
14901,8b2eb53a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14903,86f43b66-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14910,977340b8-21bc-11ea-a13a-137349068a90.jpg,0.111,"[{'category': '1', 'conf': 0.111, 'bbox': [0.551, 0.415, 0.045, 0.075]}]"
14915,964554c4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14919,986b29c2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.104, 0.025, 0.406, 0.522]}]"
14924,885c7982-21bc-11ea-a13a-137349068a90.jpg,0.525,"[{'category': '1', 'conf': 0.525, 'bbox': [0.001, 0.559, 0.018, 0.063]}, {'category': '1', 'conf': 0.204, 'bbox': [0.002, 0.556, 0.019, 0.088]}, {'category': '1', 'conf': 0.107, 'bbox': [0, 0.557, 0.029, 0.118]}]"
14927,92b2c94a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.031, 0.991, 0.969]}]"
14931,95c07e7a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14932,8c8c39de-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14936,90088464-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.22, 0.404, 0.1, 0.371]}, {'category': '1', 'conf': 0.994, 'bbox': [0.178, 0.278, 0.104, 0.279]}, {'category': '1', 'conf': 0.993, 'bbox': [0.308, 0.221, 0.115, 0.257]}, {'category': '1', 'conf': 0.981, 'bbox': [0.1, 0.35, 0.033, 0.128]}]"
14947,8ade83b2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.334, 0.348, 0.292, 0.458]}]"
14965,88654698-21bc-11ea-a13a-137349068a90.jpg,0.984,"[{'category': '1', 'conf': 0.984, 'bbox': [0.135, 0.752, 0.697, 0.229]}, {'category': '1', 'conf': 0.981, 'bbox': [0.064, 0.59, 0.764, 0.392]}, {'category': '1', 'conf': 0.89, 'bbox': [0, 0.535, 0.272, 0.452]}]"
14970,97ae6fbc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14977,993ead1a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14979,884a9d7a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14982,93024506-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14984,8e228186-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14990,8b56d5f6-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.291, 0.757, 0.089, 0.221]}]"
14992,89cdc064-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.013, 0.032, 0.944, 0.957]}, {'category': '1', 'conf': 0.992, 'bbox': [0.05, 0.525, 0.94, 0.463]}, {'category': '1', 'conf': 0.86, 'bbox': [0.321, 0.552, 0.248, 0.231]}, {'category': '1', 'conf': 0.724, 'bbox': [0.005, 0.009, 0.506, 0.991]}]"
14996,91817e72-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
14998,971507aa-21bc-11ea-a13a-137349068a90.jpg,0.995,"[{'category': '1', 'conf': 0.995, 'bbox': [0, 0.618, 0.991, 0.359]}, {'category': '1', 'conf': 0.958, 'bbox': [0.002, 0.521, 0.103, 0.224]}, {'category': '1', 'conf': 0.162, 'bbox': [0.003, 0.916, 0.185, 0.072]}, {'category': '1', 'conf': 0.137, 'bbox': [0, 0.521, 0.773, 0.408]}]"
15007,87ea391c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15008,8d32d97e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.658, 0.76, 0.134, 0.176]}, {'category': '1', 'conf': 0.515, 'bbox': [0.212, 0.094, 0.029, 0.048]}]"
15012,88861eae-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15015,9816a9f6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15016,923dca78-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.32, 0.348, 0.107, 0.099]}]"
15017,971012ea-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.344, 0.218, 0.283, 0.515]}, {'category': '1', 'conf': 0.993, 'bbox': [0.079, 0.494, 0.05, 0.078]}, {'category': '1', 'conf': 0.804, 'bbox': [0.004, 0.512, 0.046, 0.048]}]"
15021,87cb7bc6-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.25, 0.842, 0.357, 0.15]}]"
15026,8f77b4ca-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15033,9318fec2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15036,8982497c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15037,89a7cb52-21bc-11ea-a13a-137349068a90.jpg,0.352,"[{'category': '1', 'conf': 0.352, 'bbox': [0.591, 0.375, 0.066, 0.111]}]"
15038,948dd4b2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.001, 0.019, 0.63, 0.658]}]"
15040,8f814314-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15042,929e227e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.508, 0.025, 0.486, 0.582]}]"
15043,8bc9b53a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15044,86ae4bec-21bc-11ea-a13a-137349068a90.jpg,0.107,"[{'category': '1', 'conf': 0.107, 'bbox': [0.536, 0.408, 0.06, 0.069]}]"
15049,8c17ddbe-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15050,961cbd20-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15052,982024b8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15053,8bfc9004-21bc-11ea-a13a-137349068a90.jpg,0.981,"[{'category': '1', 'conf': 0.981, 'bbox': [0.21, 0.567, 0.25, 0.375]}]"
15059,8750f02c-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.749, 0.22, 0.249, 0.756]}, {'category': '1', 'conf': 0.994, 'bbox': [0.238, 0.406, 0.239, 0.211]}, {'category': '1', 'conf': 0.961, 'bbox': [0.68, 0.429, 0.205, 0.185]}, {'category': '1', 'conf': 0.928, 'bbox': [0.128, 0.465, 0.073, 0.074]}, {'category': '1', 'conf': 0.397, 'bbox': [0.773, 0.429, 0.1, 0.182]}, {'category': '1', 'conf': 0.262, 'bbox': [0.837, 0.221, 0.163, 0.672]}, {'category': '1', 'conf': 0.106, 'bbox': [0.751, 0.43, 0.194, 0.199]}]"
15065,87b68342-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15067,96b6f714-21bc-11ea-a13a-137349068a90.jpg,0.265,"[{'category': '1', 'conf': 0.265, 'bbox': [0.016, 0.561, 0.122, 0.16]}]"
15068,98a141ba-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.027, 0.082, 0.968, 0.888]}, {'category': '1', 'conf': 0.889, 'bbox': [0.01, 0.688, 0.683, 0.294]}, {'category': '1', 'conf': 0.24, 'bbox': [0, 0.415, 0.922, 0.558]}]"
15069,96bed29a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15070,913d7d80-21bc-11ea-a13a-137349068a90.jpg,0.103,"[{'category': '1', 'conf': 0.103, 'bbox': [0.002, 0.941, 0.069, 0.033]}]"
15072,89efac10-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15080,8a22feee-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.853, 0.583, 0.106, 0.376]}, {'category': '1', 'conf': 0.999, 'bbox': [0.272, 0.448, 0.143, 0.153]}]"
15083,95735db6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15090,881de410-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15095,9568a9c0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15099,94e25d48-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.004, 0.03, 0.742, 0.932]}, {'category': '1', 'conf': 0.646, 'bbox': [0.252, 0.144, 0.677, 0.771]}, {'category': '1', 'conf': 0.518, 'bbox': [0.54, 0.136, 0.428, 0.761]}]"
15101,9096b19e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.405, 0.023, 0.461, 0.618]}]"
15106,9852558c-21bc-11ea-a13a-137349068a90.jpg,0.122,"[{'category': '1', 'conf': 0.122, 'bbox': [0.966, 0.513, 0.032, 0.106]}]"
15109,8e43dd90-21bc-11ea-a13a-137349068a90.jpg,0.643,"[{'category': '1', 'conf': 0.643, 'bbox': [0.142, 0.637, 0.103, 0.094]}, {'category': '1', 'conf': 0.154, 'bbox': [0.125, 0.614, 0.142, 0.123]}]"
15114,92469d42-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15115,94496354-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0, 0.672, 0.61, 0.313]}, {'category': '1', 'conf': 0.189, 'bbox': [0.004, 0.666, 0.058, 0.241]}]"
15118,90cf4efa-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15129,9192e0fe-21bc-11ea-a13a-137349068a90.jpg,0.275,"[{'category': '1', 'conf': 0.275, 'bbox': [0.44, 0.432, 0.063, 0.054]}, {'category': '1', 'conf': 0.113, 'bbox': [0.558, 0.416, 0.027, 0.021]}]"
15130,876e69cc-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.227, 0.269, 0.769, 0.731]}, {'category': '1', 'conf': 0.996, 'bbox': [0.001, 0.705, 0.138, 0.278]}]"
15132,968b6fc2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.565, 0.107, 0.407]}]"
15136,985dc2a0-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.159, 0.022, 0.504, 0.869]}, {'category': '1', 'conf': 0.97, 'bbox': [0.001, 0.048, 0.098, 0.888]}, {'category': '1', 'conf': 0.392, 'bbox': [0.001, 0.031, 0.053, 0.889]}]"
15137,95fb933e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.307, 0.772, 0.262, 0.212]}]"
15139,987eb0f0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15143,86898064-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.486, 0.212, 0.168, 0.353]}]"
15145,88563892-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15148,93a96df4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15149,90de5292-21bc-11ea-a13a-137349068a90.jpg,0.856,"[{'category': '1', 'conf': 0.856, 'bbox': [0.598, 0.386, 0.081, 0.103]}, {'category': '1', 'conf': 0.154, 'bbox': [0.966, 0.56, 0.032, 0.056]}]"
15151,97d50fbe-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.259, 0.301, 0.403, 0.341]}, {'category': '1', 'conf': 0.638, 'bbox': [0.001, 0.265, 0.063, 0.163]}]"
15153,86f64bd6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.1, 0.806, 0.263, 0.177]}, {'category': '1', 'conf': 0.997, 'bbox': [0.811, 0.732, 0.145, 0.181]}]"
15155,962a6c7c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15158,8f2fc53e-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.005, 0.549, 0.407, 0.434]}, {'category': '1', 'conf': 0.156, 'bbox': [0.011, 0.853, 0.2, 0.132]}]"
15159,8bb5abd0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15164,8f487228-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.307, 0.784, 0.19, 0.197]}, {'category': '1', 'conf': 0.993, 'bbox': [0.003, 0.842, 0.257, 0.14]}]"
15169,8f310570-21bc-11ea-a13a-137349068a90.jpg,0.952,"[{'category': '1', 'conf': 0.952, 'bbox': [0.138, 0.503, 0.081, 0.049]}, {'category': '1', 'conf': 0.294, 'bbox': [0.315, 0.496, 0.095, 0.182]}, {'category': '1', 'conf': 0.149, 'bbox': [0.324, 0.505, 0.061, 0.139]}]"
15170,94b55834-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.178, 0.132, 0.342, 0.841]}, {'category': '1', 'conf': 0.996, 'bbox': [0.778, 0.314, 0.128, 0.303]}, {'category': '1', 'conf': 0.99, 'bbox': [0.538, 0.25, 0.104, 0.397]}, {'category': '1', 'conf': 0.99, 'bbox': [0.21, 0.216, 0.069, 0.087]}, {'category': '1', 'conf': 0.973, 'bbox': [0.071, 0.19, 0.04, 0.094]}, {'category': '1', 'conf': 0.955, 'bbox': [0.667, 0.322, 0.083, 0.135]}, {'category': '1', 'conf': 0.856, 'bbox': [0.63, 0.287, 0.065, 0.127]}, {'category': '1', 'conf': 0.22, 'bbox': [0.207, 0.206, 0.021, 0.094]}, {'category': '1', 'conf': 0.145, 'bbox': [0.568, 0.254, 0.11, 0.169]}, {'category': '1', 'conf': 0.109, 'bbox': [0.062, 0.193, 0.037, 0.087]}]"
15173,920cf7b8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.515, 0.698, 0.459, 0.286]}]"
15179,9255f5a8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15181,8f028754-21bc-11ea-a13a-137349068a90.jpg,0.452,"[{'category': '1', 'conf': 0.452, 'bbox': [0.418, 0.445, 0.036, 0.062]}]"
15188,98f54f62-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.688, 0.619, 0.156, 0.139]}]"
15190,8dc5e854-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15198,8e01c874-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.317, 0.376, 0.115, 0.223]}]"
15202,96fce1b6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15207,97e80dee-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.005, 0.39, 0.589, 0.6]}]"
15211,98a08e00-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15212,9508d05e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15213,881bac4a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15217,9401e7e0-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.292, 0.013, 0.65, 0.79]}, {'category': '1', 'conf': 0.523, 'bbox': [0.002, 0.302, 0.071, 0.13]}, {'category': '1', 'conf': 0.311, 'bbox': [0.003, 0.277, 0.222, 0.248]}, {'category': '1', 'conf': 0.255, 'bbox': [0.001, 0.288, 0.095, 0.171]}, {'category': '1', 'conf': 0.164, 'bbox': [0.001, 0.304, 0.058, 0.096]}, {'category': '1', 'conf': 0.138, 'bbox': [0, 0.301, 0.125, 0.127]}, {'category': '1', 'conf': 0.106, 'bbox': [0, 0.278, 0.162, 0.185]}]"
15219,9166f796-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.001, 0.712, 0.152, 0.266]}]"
15220,987eaa60-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.213, 0.534, 0.392, 0.327]}]"
15237,985eeedc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15241,86977322-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15243,8f7575c0-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.49, 0.068, 0.504, 0.899]}]"
15247,87fbb552-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15248,88eec8a0-21bc-11ea-a13a-137349068a90.jpg,0.944,"[{'category': '1', 'conf': 0.944, 'bbox': [0, 0.827, 0.017, 0.138]}]"
15249,97690bb6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15250,971f5070-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
15253,8b00c666-21bc-11ea-a13a-137349068a90.jpg,0.993,"[{'category': '1', 'conf': 0.993, 'bbox': [0.018, 0.558, 0.831, 0.427]}, {'category': '1', 'conf': 0.938, 'bbox': [0.067, 0.739, 0.769, 0.247]}, {'category': '1', 'conf': 0.796, 'bbox': [0, 0.514, 0.122, 0.473]}, {'category': '1', 'conf': 0.337, 'bbox': [0.068, 0.865, 0.203, 0.118]}, {'category': '1', 'conf': 0.186, 'bbox': [0, 0.518, 0.215, 0.462]}]"
